  ,stock_id          ,date      ,rmse_norm           ,rmse_denorm
0 ,horizontal-dataset,2019-01-04,0.06541040729915391 ,5502.652016067517
1 ,horizontal-dataset,2018-10-30,0.04260265405022961 ,6069.56767193057
2 ,horizontal-dataset,2018-12-11,0.08984051338613942 ,2445.662794117023
3 ,horizontal-dataset,2018-11-22,0.023561519688396988,3253.2473349058405
4 ,horizontal-dataset,2018-11-15,0.03136547902121601 ,438.90760954309644
5 ,horizontal-dataset,2018-11-09,0.008469585390609963,1132.564489626616
6 ,horizontal-dataset,2018-11-05,0.02277776378634339 ,1328.6084779795156
7 ,horizontal-dataset,2018-12-25,0.07731806249950626 ,4259.696175264103
8 ,horizontal-dataset,2018-11-30,0.07209727251228726 ,7340.877263040484
9 ,horizontal-dataset,2018-12-14,0.056826536824219155,853.2650713238695
10,horizontal-dataset,2018-11-13,0.03309840146850182 ,3728.5457334607354
11,horizontal-dataset,2018-10-26,0.03525104364494137 ,4130.879195798973
12,horizontal-dataset,2018-10-03,0.04228236904562948 ,852.3404940960291
13,horizontal-dataset,2018-10-09,0.03816060617053345 ,868.2018486135258
14,horizontal-dataset,2018-12-10,0.059753344022190145,4433.939956068049
15,horizontal-dataset,2018-10-04,0.023343357328338348,1822.5164004816063
16,horizontal-dataset,2018-10-24,0.033791472319209474,3887.894794953085
17,horizontal-dataset,2018-12-07,0.03138514887558164 ,596.0389565554786
18,horizontal-dataset,2018-11-20,0.051136386357370556,4298.881357444725
19,horizontal-dataset,2018-11-16,0.016960836546538502,1087.5953801042135
20,horizontal-dataset,2018-10-29,0.03917560889970416 ,1574.983561259585
21,horizontal-dataset,2018-12-13,0.035704709146152425,2135.121198550031
22,horizontal-dataset,2018-11-28,0.031728788949431236,1690.3712393064197
23,horizontal-dataset,2018-12-19,0.05491876923313692 ,1250.5025883728258
24,horizontal-dataset,2018-10-19,0.027365303700972638,1132.537822571057
25,horizontal-dataset,2018-11-14,0.015024054834676816,412.6233015667561
26,horizontal-dataset,2018-12-03,0.02150997844643322 ,1595.1954553417947
27,horizontal-dataset,2018-12-21,0.01932357332847513 ,3042.903348928751
28,horizontal-dataset,2018-10-18,0.035243557991446885,730.2780243427708
29,horizontal-dataset,2018-11-19,0.04366401758238717 ,4165.756395048162
